Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,403.51001,406.280006,403.490009,405.000004,44915500,52.699113
2011-12-29,403.399994,405.650005,400.509995,405.120007,53994500,52.714728
2011-12-28,406.890007,408.250011,401.34,402.640003,57165500,52.392027
2011-12-27,403.099987,409.090004,403.020012,406.529999,66269000,52.898198
2011-12-23,399.690002,403.590012,399.489998,403.330006,67349800,52.481811
2011-12-22,397.000008,399.12999,396.099987,398.550003,50589700,51.859831
2011-12-21,396.689987,397.299988,392.009987,396.450008,65737000,51.586577
2011-12-20,387.76001,396.099987,387.259998,395.949997,84303800,51.521515
2011-12-19,382.470009,384.85001,380.480003,382.210003,58882600,49.733649
2011-12-16,380.360001,384.149994,379.569996,381.019989,105369600,49.578803
2011-12-15,383.330002,383.739998,378.309994,378.939995,64050000,49.308152
2011-12-14,386.700012,387.380001,377.679993,380.19001,101721900,49.470805
2011-12-13,392.999996,395.399998,387.099995,388.809994,84732200,50.592448
2011-12-12,391.679993,393.89999,389.450008,391.839996,75266800,50.986716
2011-12-09,392.850006,394.039993,391.029991,393.62001,74248300,51.218334
2011-12-08,391.450001,395.50,390.23,390.659996,94089100,50.833173
2011-12-07,389.929993,390.940002,386.759987,389.09,76186600,50.628883
2011-12-06,392.509998,394.629993,389.379993,390.949989,70899500,50.870907
2011-12-05,393.489994,396.410007,390.390003,393.01001,89302500,51.13896
2011-12-02,389.82999,393.629997,388.580002,389.700001,94763900,50.708257
2011-12-01,382.539997,389.000011,380.749996,387.93,96795300,50.477942
2011-11-30,381.290009,382.279991,378.300007,382.199989,101484600,49.732346
2011-11-29,375.840004,378.830006,370.200008,373.199997,93963800,48.561256
2011-11-28,372.349991,376.719997,370.329998,376.12001,86603300,48.941212
2011-11-25,368.419994,371.14999,363.320011,363.570004,63690200,47.308189
2011-11-23,374.509987,375.840004,366.880013,366.990002,107067800,47.753203
2011-11-22,371.02,377.930012,370.939999,376.510006,102255300,48.991958
2011-11-21,370.400013,371.679989,365.910004,369.009995,111995100,48.016047
2011-11-18,378.919994,379.990005,374.880009,374.94001,92984500,48.787668
2011-11-17,383.980003,384.57999,375.499996,377.41,119975100,49.109067
2011-11-16,389.250004,391.140007,384.320011,384.770008,87302600,50.06676
2011-11-15,380.800011,389.499996,379.449993,388.829994,107702700,50.595051
2011-11-14,383.519993,385.249992,378.200005,379.260002,108226300,49.349791
2011-11-11,386.609997,388.700005,380.259998,384.619991,163446500,50.04724
2011-11-10,397.029995,397.209999,382.150002,385.220005,186188100,50.125314
2011-11-09,396.969994,400.890003,394.230011,395.279995,139671000,51.434333
2011-11-08,402.210007,407.999992,401.560005,406.229992,100110500,52.85916
2011-11-07,399.910007,399.999996,396.130001,399.730003,67568900,52.013374
2011-11-04,402.030003,403.439995,399.160004,400.240002,75557300,52.079735
2011-11-03,399.069988,403.399994,395.359997,403.07,110346600,52.447978
2011-11-02,400.090012,400.440006,395.110004,397.410004,81837700,51.711492
2011-11-01,397.410004,399.500011,393.220001,396.51001,132947500,51.594384
2011-10-31,402.419998,409.330009,401.050007,404.779999,96375300,52.670486
2011-10-28,403.000011,406.349995,402.509987,404.949989,80710700,52.692605
2011-10-27,407.560009,408.999989,401.889999,404.69001,123666200,52.658776
2011-10-26,401.76001,402.549988,393.150013,400.60001,114076200,52.12658
2011-10-25,405.029991,406.549999,397.37999,397.770012,107606800,51.758337
2011-10-24,396.179989,406.500011,395.399998,405.770008,125534500,52.799307
2011-10-21,398.100006,399.140003,390.750011,392.870007,155311100,51.120742
2011-10-20,399.999996,400.349991,394.210011,395.310009,137317600,51.438238
2011-10-19,401.349987,408.420002,397.799999,398.619991,276014900,51.868938
2011-10-18,421.759987,424.80999,415.990002,422.239998,220400600,54.942403
2011-10-17,421.740013,426.699993,415.939987,419.990013,171511200,54.649632
2011-10-14,416.829994,421.999992,415.270012,421.999992,143341800,54.911173
2011-10-13,404.980003,408.429989,402.849995,408.429989,106546300,53.145427
2011-10-12,407.340004,409.250008,400.139999,402.190006,155571500,52.333472
2011-10-11,392.57,403.179989,391.499989,400.289989,151421900,52.08624
2011-10-10,379.090012,388.809994,378.209991,388.809994,110628700,50.592448
2011-10-07,375.780003,377.739994,368.490009,369.799999,133864500,48.118844
2011-10-06,373.330013,384.779995,371.799992,377.369999,203145600,49.103862
2011-10-05,367.860008,379.819988,360.299995,378.249992,196617400,49.218368
2011-10-04,374.569988,381.800007,354.23999,372.500008,308419300,48.470172
2011-10-03,380.369987,382.639999,373.17001,374.600002,167274800,48.743426
2011-09-30,387.119995,388.889996,381.179993,381.319996,136910200,49.61784
2011-09-29,401.919987,402.210007,386.209988,390.570007,162771700,50.821463
2011-09-28,400.189987,403.740002,396.51001,397.009995,107409400,51.659443
2011-09-27,408.729996,409.250008,398.060005,399.260006,158124400,51.952217
2011-09-26,399.859993,403.980007,391.300011,403.170002,203219100,52.460991
2011-09-23,400.280003,406.73999,399.850006,404.299988,136569300,52.608026
2011-09-22,401.030006,409.820007,396.700001,401.820011,242120200,52.285328
2011-09-21,419.639992,421.589996,412.000004,412.140007,151494000,53.628179
2011-09-20,415.250011,422.860012,411.189999,413.449997,193938500,53.798637
2011-09-19,397.000008,413.229992,395.199993,411.630009,205965200,53.561818
2011-09-16,395.540001,400.500008,395.030003,400.500008,174628300,52.113568
2011-09-15,391.43,393.660011,389.900005,392.959995,104454700,51.132452
2011-09-14,387.019993,392.209991,385.759991,389.299992,133681100,50.656207
2011-09-13,382.139988,386.209988,380.250011,384.619991,110140100,50.04724
2011-09-12,372.999992,380.880013,371.899994,379.939991,116958100,49.438272
2011-09-09,383.929989,385.999996,375.020012,377.479988,141203300,49.118174
2011-09-08,382.399994,388.609989,382.310005,384.140007,104039600,49.984784
2011-09-07,385.560013,385.599987,382.000011,383.929989,87644200,49.957456
2011-09-06,367.37001,380.330013,366.480003,379.740013,127424500,49.412251
2011-09-02,374.740005,378.00,371.830006,374.050003,109734800,48.67186
2011-09-01,385.819992,387.34,380.720009,381.030003,85931300,49.580106
2011-08-31,390.570007,392.080002,381.860008,384.830009,130646600,50.074568
2011-08-30,388.250008,391.839996,386.209988,389.989994,104480600,50.745991
2011-08-29,388.179993,391.499989,387.999989,389.969994,101317300,50.743389
2011-08-26,371.169991,383.799999,370.799995,383.579994,160369300,49.911914
2011-08-25,365.079998,375.450008,364.999996,373.720009,217836500,48.62892
2011-08-24,373.46999,378.959995,370.599991,376.180012,156566900,48.949019
2011-08-23,360.299995,373.640007,357.00,373.600006,164208800,48.613305
2011-08-22,364.509998,364.879993,355.089996,356.439987,133828800,46.380422
2011-08-19,362.169998,366.999989,356.000004,356.029991,193972100,46.327073
2011-08-18,370.839996,372.649998,361.370007,366.050007,212858800,47.63089
2011-08-17,382.310005,384.519989,378.00,380.440002,110515300,49.503334
2011-08-16,381.52,383.370003,376.060009,380.480003,124687500,49.508539
2011-08-15,379.629997,384.970013,378.089989,383.410004,115136000,49.889795
2011-08-12,378.069988,379.640011,374.230007,376.98999,132244000,49.054414
2011-08-11,370.519989,375.450008,364.71999,373.700008,185492300,48.626318
2011-08-10,371.14999,374.64999,362.499992,363.690006,219664200,47.323804
2011-08-09,361.299992,374.609989,355.000008,374.010002,270645900,48.666655
2011-08-08,361.689987,367.769993,353.019989,353.210007,285958400,45.960133
2011-08-05,380.440002,383.499992,362.570007,373.620007,301147700,48.615908
2011-08-04,389.410007,391.320011,377.349998,377.369999,217851900,49.103862
2011-08-03,390.980003,393.549995,382.23999,392.57,183127000,51.081705
2011-08-02,397.650009,397.900002,388.35001,388.909996,159884900,50.605461
2011-08-01,397.779999,399.500011,392.369995,396.749989,153209000,51.62561
2011-07-29,387.640007,395.150005,384.000004,390.479992,158146100,50.809751
2011-07-28,391.619991,396.989994,388.130005,391.819996,148508500,50.984114
2011-07-27,400.589996,402.640003,392.14999,392.59,164831100,51.084308
2011-07-26,399.999996,404.499992,399.679989,403.410007,119145600,52.492221
2011-07-25,390.350002,399.999996,389.619999,398.499989,147451500,51.853323
2011-07-22,388.319996,395.050003,387.749996,393.300003,129182200,51.176694
2011-07-21,386.950005,390.060009,383.900002,387.290012,131633600,50.394666
2011-07-20,396.119987,396.270004,385.999996,386.89999,235335100,50.343916
2011-07-19,378.00,378.650002,373.32,376.849987,204786400,49.036197
2011-07-18,365.429993,374.64999,365.280003,373.800011,143163300,48.63933
2011-07-15,361.170002,364.999996,359.17001,364.919994,121116800,47.483851
2011-07-14,361.009998,361.610012,356.340012,357.770004,107633400,46.553486
2011-07-13,358.32999,359.999989,356.380013,358.019997,97909700,46.586015
2011-07-12,353.529987,357.679989,348.619995,353.749992,112902300,46.030397
2011-07-11,356.340012,359.769997,352.820011,354.000011,110668600,46.062929
2011-07-08,353.339996,359.999989,352.199997,359.709995,122408300,46.80592
2011-07-07,354.669987,357.999996,354.000011,357.200005,99915900,46.479317
2011-07-06,348.949989,354.099987,346.709991,351.759987,111156500,45.771455
2011-07-05,343.00,349.830009,342.499989,349.43,88763500,45.468274
2011-07-01,335.950012,343.500011,334.200012,343.260006,108828300,44.665426
2011-06-30,334.699997,336.12999,332.840008,335.670006,80738700,43.677806
2011-06-29,336.040001,336.369995,331.880013,334.040009,88136300,43.465709
2011-06-28,333.650013,336.699989,333.439995,335.26001,73574900,43.624457
2011-06-27,327.590008,333.900005,327.25,332.039989,84953400,43.205464
2011-06-24,331.369987,333.150002,325.090004,326.350006,109951800,42.465076
2011-06-23,318.94001,331.689995,318.119991,331.230011,139939800,43.100068
2011-06-22,325.159992,328.899998,322.380009,322.610001,97645800,41.978421
2011-06-21,316.680012,325.800007,315.200005,325.299995,123345600,42.328447
2011-06-20,317.360001,317.700008,310.500004,315.320007,160161400,41.029838
2011-06-17,328.990013,329.249992,319.359993,320.259987,153755000,41.672635
2011-06-16,326.900005,328.679993,318.330009,325.159992,127647800,42.31023
2011-06-15,329.750004,330.300003,324.880013,326.749989,99799000,42.517122
2011-06-14,329.999996,333.250004,329.309994,332.439999,83642300,43.257513
2011-06-13,327.200012,328.309998,325.070004,326.599998,82368300,42.497605
2011-06-10,330.549995,331.660007,325.509987,325.900009,108488800,42.406522
2011-06-09,333.250004,333.669987,330.75,331.48999,68772200,43.133897
2011-06-08,331.78001,334.799999,330.649998,332.239994,83430900,43.231488
2011-06-07,338.17001,338.219997,331.900013,332.039989,132446300,43.205464
2011-06-06,345.700008,347.049999,337.810001,338.039993,115485300,43.986192
2011-06-03,343.180004,345.330013,342.009991,343.44001,78312500,44.688849
2011-06-02,346.50,347.980007,344.300003,346.099991,84695800,45.034969
2011-06-01,348.869987,352.130009,344.649998,345.509991,138670700,44.958197
2011-05-31,341.10001,347.82999,341.000008,347.82999,104438600,45.260078
2011-05-27,334.799999,337.629997,334.310001,337.409992,50899800,43.904215
2011-05-26,335.970013,336.890007,334.430004,335.000004,55640200,43.590624
2011-05-25,333.430008,338.560005,332.849995,336.779991,73556000,43.822239
2011-05-24,335.499989,335.899998,331.34,332.190006,80481800,43.224984
2011-05-23,329.970009,335.98,329.42001,334.39999,95900000,43.51255
2011-05-20,339.560001,340.949993,335.020004,335.220009,84492100,43.619252
2011-05-19,342.080006,342.41,338.669994,340.53001,65292500,44.310196
2011-05-18,336.469997,341.049995,336.00,339.869995,83694100,44.224314
2011-05-17,331.999989,336.140003,330.73,336.140003,113083600,43.738962
2011-05-16,339.199993,341.220013,332.600002,333.299992,112443800,43.369417
2011-05-13,345.660007,346.250008,340.350006,340.499996,81529000,44.30629
2011-05-12,346.119991,347.119987,342.269997,346.569988,80500000,45.096125
2011-05-11,349.020004,350.00,345.239998,347.230003,84000000,45.182007
2011-05-10,348.889988,349.690006,346.660004,349.450001,70522900,45.470876
2011-05-09,347.860004,349.200008,346.529987,347.599998,51186800,45.230152
2011-05-06,349.690006,350.00,346.210007,346.660004,70033600,45.107838
2011-05-05,348.39999,350.950008,346.050003,346.749992,83992300,45.119548
2011-05-04,348.259987,351.830002,346.880009,349.570004,97312600,45.486491
2011-05-03,347.989994,349.890011,345.620007,348.200012,78337000,45.308226
2011-05-02,349.739994,350.469997,345.500004,346.279995,110678400,45.058391
2011-04-29,346.780006,353.949997,346.669991,350.12999,251586300,45.559357
2011-04-28,346.190006,349.750008,345.520004,346.749992,90239800,45.119548
2011-04-27,352.239998,352.349987,347.099987,350.14999,89053300,45.56196
2011-04-26,353.620003,354.989994,349.349998,350.42001,84700000,45.597095
2011-04-25,350.340008,353.749992,350.300007,353.010002,66636500,45.934108
2011-04-21,355.000008,355.129997,348.519993,350.699989,188452600,45.633526
2011-04-20,343.509998,345.749996,341.499992,342.41,175166600,44.554822
2011-04-19,333.099987,337.979992,331.709995,337.859989,104844600,43.962769
2011-04-18,326.099987,332.230007,320.160011,331.849998,152474700,43.180742
2011-04-15,333.299992,333.639999,326.800003,327.459991,113401400,42.609508
2011-04-14,334.799999,336.00,332.05999,332.419998,75450200,43.254911
2011-04-13,335.020004,336.140003,332.52,336.12999,86555000,43.73766
2011-04-12,330.489994,333.729988,330.200001,332.399998,106409800,43.252308
2011-04-11,334.060009,335.670006,330.019997,330.799988,99736700,43.044113
2011-04-08,339.92001,340.150002,333.949993,335.060005,94383800,43.598432
2011-04-07,338.099995,340.430008,336.029987,338.079994,93361800,43.991397
2011-04-06,341.220013,343.899994,337.139999,338.039993,100634800,43.986192
2011-04-05,336.990009,342.249996,336.00,338.889999,120682800,44.096795
2011-04-04,344.30999,344.60001,338.400002,341.189999,115021200,44.396074
